supplier_order_id,supplier_id,supplier_name,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,order_status
PO001447,SUP005,Global Pharma Supply,P045,WH009,2026-01-01,2026-01-11,2026-01-11,3116,3116,Delivered
PO001448,SUP005,Global Pharma Supply,P050,WH005,2025-07-27,2025-08-11,2025-08-20,399,379,Partially Delivered
PO001449,SUP001,MediSupply Europe,P048,WH006,2025-09-08,2025-09-11,2025-09-09,2418,2297,Partially Delivered
PO001450,SUP007,ColdMed Logistics,P005,WH006,2026-01-10,2026-01-20,2026-01-18,1288,1288,Delivered
PO001451,SUP003,BioHealth Distribution,P001,WH001,2025-09-26,2025-10-05,2025-10-04,4745,4507,Partially Delivered
PO001452,SUP002,PharmaLogistics,P010,WH005,2025-12-13,2025-12-16,2025-12-30,2645,2512,Partially Delivered
PO001453,SUP004,EuroMeds,P005,WH009,2026-05-09,2026-05-29,2026-05-29,2573,2573,Delivered
PO001454,SUP003,BioHealth Distribution,P028,WH008,2025-10-02,2025-10-09,2025-10-08,4984,4734,Partially Delivered
PO001455,SUP005,Global Pharma Supply,P032,WH009,2026-06-06,2026-06-25,2026-07-08,2679,2545,Open
PO001456,SUP006,HealthChain Partners,P007,WH001,2025-10-19,2025-11-02,2025-10-31,460,460,Delivered
PO001457,SUP001,MediSupply Europe,P042,WH003,2025-11-09,2025-11-25,2025-11-23,2119,2013,Partially Delivered
PO001458,SUP005,Global Pharma Supply,P002,WH002,2026-04-03,2026-04-08,2026-04-08,1934,1934,Delivered
PO001459,SUP008,LifeCare Suppliers,P022,WH007,2026-06-15,2026-06-27,2026-06-27,4763,4763,Open
PO001460,SUP005,Global Pharma Supply,P028,WH006,2026-01-01,2026-01-05,2026-01-05,2111,2111,Delivered
PO001461,SUP006,HealthChain Partners,P033,WH002,2025-10-26,2025-11-02,2025-10-31,2476,2476,Delivered
PO001462,SUP008,LifeCare Suppliers,P039,WH004,2026-01-19,2026-01-22,2026-01-20,4613,4382,Partially Delivered
PO001463,SUP002,PharmaLogistics,P031,WH008,2025-09-07,2025-09-26,2025-10-06,2815,2674,Partially Delivered
PO001464,SUP006,HealthChain Partners,P034,WH006,2025-12-21,2025-12-26,2025-12-24,4745,4745,Delivered
PO001465,SUP006,HealthChain Partners,P010,WH004,2026-02-03,2026-02-07,2026-02-05,1718,1632,Partially Delivered
PO001466,SUP003,BioHealth Distribution,P028,WH006,2025-07-31,2025-08-04,2025-08-02,2628,2496,Partially Delivered
PO001467,SUP005,Global Pharma Supply,P024,WH005,2026-03-20,2026-03-23,2026-03-22,1596,1596,Delivered
PO001468,SUP005,Global Pharma Supply,P014,WH001,2025-07-22,2025-07-25,2025-07-23,2495,2495,Delivered
PO001469,SUP004,EuroMeds,P036,WH005,2026-01-23,2026-02-10,2026-02-08,4502,4502,Delivered
PO001470,SUP002,PharmaLogistics,P002,WH008,2025-07-07,2025-07-22,2025-07-22,1946,1848,Partially Delivered
PO001471,SUP001,MediSupply Europe,P034,WH003,2025-11-07,2025-11-24,2025-11-24,2454,2208,Partially Delivered
PO001472,SUP008,LifeCare Suppliers,P035,WH007,2025-11-08,2025-11-12,2025-11-11,839,839,Delivered
PO001473,SUP003,BioHealth Distribution,P048,WH008,2026-04-28,2026-05-04,2026-05-04,433,433,Delivered
PO001474,SUP006,HealthChain Partners,P043,WH006,2025-11-16,2025-11-29,2025-11-28,933,933,Delivered
PO001475,SUP008,LifeCare Suppliers,P011,WH004,2026-02-04,2026-02-16,2026-02-14,1133,1133,Delivered
PO001476,SUP008,LifeCare Suppliers,P032,WH010,2026-03-17,2026-04-06,2026-04-09,4848,4848,Delivered
PO001477,SUP007,ColdMed Logistics,P038,WH010,2026-06-04,2026-06-17,2026-06-16,1720,1720,Delivered
PO001478,SUP004,EuroMeds,P036,WH001,2025-09-10,2025-09-19,2025-09-19,4036,3834,Partially Delivered
PO001479,SUP003,BioHealth Distribution,P047,WH010,2026-05-15,2026-05-30,2026-05-30,626,563,Partially Delivered
PO001480,SUP003,BioHealth Distribution,P042,WH001,2025-10-04,2025-10-09,2025-10-08,3220,2415,Partially Delivered
PO001481,SUP007,ColdMed Logistics,P017,WH009,2025-06-30,2025-07-20,2025-07-20,3001,3001,Delivered
PO001482,SUP001,MediSupply Europe,P021,WH007,2025-11-04,2025-11-09,2025-11-13,283,283,Delivered
PO001483,SUP003,BioHealth Distribution,P031,WH001,2026-02-16,2026-02-19,2026-02-18,2236,2124,Partially Delivered
PO001484,SUP005,Global Pharma Supply,P005,WH008,2026-06-11,2026-06-29,2026-06-29,2902,2902,Open
PO001485,SUP002,PharmaLogistics,P022,WH002,2025-07-26,2025-08-04,2025-08-03,2282,2167,Partially Delivered
PO001486,SUP006,HealthChain Partners,P029,WH005,2025-11-07,2025-11-20,2025-11-20,2189,2189,Delivered
PO001487,SUP005,Global Pharma Supply,P001,WH006,2026-03-08,2026-03-15,2026-03-18,3973,3973,Delivered
PO001488,SUP008,LifeCare Suppliers,P030,WH010,2025-08-08,2025-08-13,2025-08-12,146,138,Partially Delivered
PO001489,SUP007,ColdMed Logistics,P026,WH007,2025-07-29,2025-08-02,2025-07-31,1638,1638,Delivered
PO001490,SUP004,EuroMeds,P022,WH007,2025-08-19,2025-09-07,2025-09-05,601,601,Delivered
PO001491,SUP004,EuroMeds,P010,WH001,2025-12-08,2025-12-21,2025-12-20,1541,1463,Partially Delivered
PO001492,SUP007,ColdMed Logistics,P013,WH005,2026-05-12,2026-05-31,2026-05-29,657,657,Delivered
PO001493,SUP007,ColdMed Logistics,P025,WH008,2026-01-20,2026-02-06,2026-02-06,1604,1523,Partially Delivered
PO001494,SUP001,MediSupply Europe,P015,WH005,2026-03-01,2026-03-09,2026-03-08,1605,1605,Delivered
PO001495,SUP003,BioHealth Distribution,P001,WH004,2026-01-31,2026-02-11,2026-02-10,1247,1247,Delivered
PO001496,SUP004,EuroMeds,P011,WH008,2026-04-24,2026-05-01,2026-04-29,1095,1040,Partially Delivered
PO001497,SUP005,Global Pharma Supply,P044,WH004,2026-06-08,2026-06-19,2026-06-17,4206,4206,Delivered
PO001498,SUP001,MediSupply Europe,P049,WH004,2025-10-12,2025-10-19,2025-10-17,168,159,Partially Delivered
PO001499,SUP002,PharmaLogistics,P035,WH009,2026-03-07,2026-03-16,2026-03-15,2060,2060,Delivered
PO001500,SUP002,PharmaLogistics,P013,WH003,2026-04-22,2026-05-02,2026-05-02,1563,1563,Delivered
PO001501,SUP002,PharmaLogistics,P019,WH009,2026-02-13,2026-02-23,2026-02-21,233,233,Delivered
PO001502,SUP002,PharmaLogistics,P048,WH007,2026-04-28,2026-05-10,2026-05-10,4534,4534,Delivered
PO001503,SUP001,MediSupply Europe,P012,WH010,2026-04-27,2026-05-03,2026-05-11,2626,2626,Delivered
PO001504,SUP006,HealthChain Partners,P009,WH005,2026-04-07,2026-04-20,2026-04-19,713,713,Delivered
PO001505,SUP003,BioHealth Distribution,P020,WH001,2025-09-30,2025-10-13,2025-10-26,1407,1407,Delivered
PO001506,SUP001,MediSupply Europe,P018,WH004,2025-11-16,2025-12-01,2025-11-30,2950,2950,Delivered
PO001507,SUP005,Global Pharma Supply,P025,WH006,2026-06-14,2026-06-28,2026-06-29,407,407,Open
PO001508,SUP006,HealthChain Partners,P006,WH001,2025-10-06,2025-10-16,2025-10-22,1570,1570,Delivered
PO001509,SUP005,Global Pharma Supply,P005,WH005,2025-11-22,2025-12-08,2025-12-07,2667,2667,Delivered
PO001510,SUP003,BioHealth Distribution,P038,WH009,2025-08-25,2025-09-09,2025-09-07,4964,4715,Partially Delivered
PO001511,SUP007,ColdMed Logistics,P047,WH006,2025-10-04,2025-10-19,2025-10-17,2829,2829,Delivered
PO001512,SUP002,PharmaLogistics,P012,WH004,2025-12-01,2025-12-07,2025-12-07,2806,2665,Partially Delivered
PO001513,SUP004,EuroMeds,P002,WH010,2026-03-24,2026-04-01,2026-04-01,232,232,Delivered
PO001514,SUP005,Global Pharma Supply,P003,WH007,2026-03-01,2026-03-09,2026-03-09,4766,4766,Delivered
PO001515,SUP001,MediSupply Europe,P026,WH004,2026-01-11,2026-01-23,2026-01-23,3850,3850,Delivered
PO001516,SUP007,ColdMed Logistics,P031,WH003,2026-05-27,2026-06-01,2026-06-01,2662,2662,Delivered
PO001517,SUP003,BioHealth Distribution,P006,WH003,2026-03-04,2026-03-16,2026-03-16,3893,3893,Delivered
PO001518,SUP007,ColdMed Logistics,P030,WH009,2026-05-09,2026-05-29,2026-05-29,2090,1985,Partially Delivered
PO001519,SUP008,LifeCare Suppliers,P032,WH008,2025-12-10,2025-12-26,2025-12-26,866,866,Delivered
PO001520,SUP005,Global Pharma Supply,P018,WH005,2026-03-04,2026-03-11,2026-03-10,4792,4792,Delivered
PO001521,SUP006,HealthChain Partners,P039,WH003,2026-05-30,2026-06-08,2026-06-08,1480,1480,Delivered
PO001522,SUP007,ColdMed Logistics,P009,WH010,2025-11-21,2025-12-08,2025-12-06,2181,2181,Delivered
PO001523,SUP008,LifeCare Suppliers,P035,WH008,2026-03-27,2026-04-02,2026-04-01,3386,3386,Delivered
PO001524,SUP004,EuroMeds,P009,WH004,2026-02-06,2026-02-12,2026-02-10,1272,1272,Delivered
PO001525,SUP007,ColdMed Logistics,P044,WH003,2025-08-04,2025-08-19,2025-08-30,2167,2167,Delivered
PO001526,SUP003,BioHealth Distribution,P006,WH005,2025-07-05,2025-07-25,2025-07-24,3515,3339,Partially Delivered
PO001527,SUP006,HealthChain Partners,P035,WH009,2025-09-19,2025-09-27,2025-09-25,1224,1224,Delivered
PO001528,SUP001,MediSupply Europe,P004,WH006,2025-12-16,2026-01-04,2026-01-08,2150,2150,Delivered
PO001529,SUP003,BioHealth Distribution,P030,WH007,2025-07-10,2025-07-26,2025-07-26,4133,4133,Delivered
PO001530,SUP004,EuroMeds,P045,WH010,2025-11-22,2025-11-30,2025-11-29,1182,1182,Delivered
PO001531,SUP004,EuroMeds,P026,WH006,2026-04-08,2026-04-17,2026-04-16,1686,1686,Delivered
PO001532,SUP008,LifeCare Suppliers,P010,WH003,2025-08-09,2025-08-20,2025-08-22,1117,1117,Delivered
PO001533,SUP006,HealthChain Partners,P006,WH003,2025-09-16,2025-10-04,2025-10-04,3686,3686,Delivered
PO001534,SUP008,LifeCare Suppliers,P031,WH002,2026-02-10,2026-02-13,2026-02-12,1574,1574,Delivered
PO001535,SUP003,BioHealth Distribution,P026,WH010,2026-01-10,2026-01-24,2026-01-24,1392,1392,Delivered
PO001536,SUP001,MediSupply Europe,P007,WH001,2026-01-21,2026-01-27,2026-02-07,1707,1707,Delivered
PO001537,SUP002,PharmaLogistics,P008,WH009,2026-03-21,2026-04-06,2026-04-06,3964,3765,Partially Delivered
PO001538,SUP005,Global Pharma Supply,P021,WH002,2025-08-15,2025-08-21,2025-08-21,2686,2686,Delivered
PO001539,SUP004,EuroMeds,P038,WH004,2025-10-14,2025-10-27,2025-11-03,1958,1958,Delivered
PO001540,SUP005,Global Pharma Supply,P048,WH003,2026-01-23,2026-01-27,2026-02-02,2142,2034,Partially Delivered
PO001541,SUP007,ColdMed Logistics,P033,WH004,2025-08-09,2025-08-13,2025-08-11,1812,1812,Delivered
PO001542,SUP006,HealthChain Partners,P016,WH004,2025-09-07,2025-09-16,2025-09-15,4184,3138,Partially Delivered
PO001543,SUP001,MediSupply Europe,P003,WH010,2025-11-14,2025-11-25,2025-11-24,1806,1806,Delivered
PO001544,SUP004,EuroMeds,P003,WH005,2026-01-14,2026-01-26,2026-01-24,2980,2980,Delivered
PO001545,SUP007,ColdMed Logistics,P035,WH001,2026-06-11,2026-06-24,2026-06-22,1504,1353,Partially Delivered
PO001546,SUP004,EuroMeds,P023,WH007,2026-05-02,2026-05-07,2026-05-05,4053,4053,Delivered
PO001547,SUP003,BioHealth Distribution,P012,WH006,2026-03-23,2026-03-27,2026-03-25,1342,1342,Delivered
PO001548,SUP006,HealthChain Partners,P024,WH005,2026-05-07,2026-05-16,2026-05-16,3065,3065,Delivered
PO001549,SUP003,BioHealth Distribution,P037,WH002,2025-10-31,2025-11-08,2025-11-08,4252,4252,Delivered
PO001550,SUP003,BioHealth Distribution,P013,WH004,2026-03-22,2026-04-09,2026-04-22,3196,3196,Delivered
PO001551,SUP005,Global Pharma Supply,P015,WH009,2026-02-14,2026-02-21,2026-02-20,2445,2200,Partially Delivered
PO001552,SUP005,Global Pharma Supply,P007,WH010,2026-03-20,2026-03-30,2026-03-29,3321,3154,Partially Delivered
PO001553,SUP005,Global Pharma Supply,P024,WH004,2026-03-07,2026-03-11,2026-03-10,237,237,Delivered
PO001554,SUP003,BioHealth Distribution,P050,WH009,2026-01-10,2026-01-17,2026-01-16,247,222,Partially Delivered
PO001555,SUP002,PharmaLogistics,P044,WH006,2025-10-27,2025-11-05,2025-11-04,1244,1244,Delivered
PO001556,SUP003,BioHealth Distribution,P013,WH004,2026-01-17,2026-01-27,2026-01-27,1456,1383,Partially Delivered
PO001557,SUP008,LifeCare Suppliers,P019,WH010,2025-10-23,2025-11-05,2025-11-04,2949,2949,Delivered
PO001558,SUP008,LifeCare Suppliers,P003,WH006,2025-12-20,2025-12-30,2025-12-29,3612,3612,Delivered
PO001559,SUP002,PharmaLogistics,P005,WH005,2025-10-10,2025-10-16,2025-10-16,2602,2602,Delivered
PO001560,SUP006,HealthChain Partners,P050,WH007,2026-04-24,2026-05-07,2026-05-06,409,409,Delivered
PO001561,SUP002,PharmaLogistics,P037,WH005,2026-03-27,2026-03-31,2026-03-29,829,787,Partially Delivered
PO001562,SUP004,EuroMeds,P043,WH008,2026-03-11,2026-03-24,2026-03-23,244,244,Delivered
PO001563,SUP008,LifeCare Suppliers,P010,WH001,2025-09-17,2025-09-21,2025-09-19,4116,3910,Partially Delivered
PO001564,SUP005,Global Pharma Supply,P048,WH010,2026-03-01,2026-03-10,2026-03-09,3187,3187,Delivered
PO001565,SUP004,EuroMeds,P049,WH004,2026-06-06,2026-06-19,2026-07-02,3841,3841,Open
PO001566,SUP001,MediSupply Europe,P020,WH004,2026-05-18,2026-06-06,2026-06-04,735,735,Delivered
PO001567,SUP002,PharmaLogistics,P016,WH002,2025-12-02,2025-12-10,2025-12-13,3610,3249,Partially Delivered
PO001568,SUP003,BioHealth Distribution,P044,WH009,2025-10-04,2025-10-11,2025-10-09,3725,3538,Partially Delivered
PO001569,SUP007,ColdMed Logistics,P048,WH007,2026-06-07,2026-06-13,2026-06-20,4625,4625,Delivered
PO001570,SUP005,Global Pharma Supply,P007,WH001,2025-07-30,2025-08-12,2025-08-12,2099,2099,Delivered
PO001571,SUP008,LifeCare Suppliers,P034,WH007,2026-03-17,2026-04-01,2026-04-01,1343,1343,Delivered
PO001572,SUP002,PharmaLogistics,P034,WH010,2025-08-18,2025-08-23,2025-08-21,4542,4314,Partially Delivered
PO001573,SUP007,ColdMed Logistics,P015,WH006,2025-07-01,2025-07-20,2025-07-19,1958,1958,Delivered
PO001574,SUP006,HealthChain Partners,P005,WH001,2025-07-08,2025-07-22,2025-08-04,1010,1010,Delivered
PO001575,SUP007,ColdMed Logistics,P010,WH006,2026-02-22,2026-03-06,2026-03-04,3551,3195,Partially Delivered
PO001576,SUP008,LifeCare Suppliers,P042,WH009,2025-08-03,2025-08-11,2025-08-10,232,232,Delivered
PO001577,SUP006,HealthChain Partners,P044,WH002,2026-05-08,2026-05-17,2026-05-25,1869,1682,Partially Delivered
PO001578,SUP008,LifeCare Suppliers,P008,WH004,2025-12-20,2026-01-01,2026-01-14,3703,3703,Delivered
PO001579,SUP006,HealthChain Partners,P021,WH008,2025-10-21,2025-10-30,2025-10-29,4726,4726,Delivered
PO001580,SUP003,BioHealth Distribution,P045,WH007,2026-05-19,2026-06-01,2026-06-01,4114,4114,Delivered
PO001581,SUP007,ColdMed Logistics,P007,WH004,2025-09-09,2025-09-25,2025-09-25,4783,4783,Delivered
PO001582,SUP002,PharmaLogistics,P040,WH008,2026-04-18,2026-05-08,2026-05-08,2170,2170,Delivered
PO001583,SUP003,BioHealth Distribution,P009,WH009,2025-10-23,2025-10-30,2025-10-29,666,666,Delivered
PO001584,SUP002,PharmaLogistics,P043,WH006,2025-07-22,2025-07-28,2025-07-27,2088,2088,Delivered
PO001585,SUP001,MediSupply Europe,P029,WH006,2026-02-02,2026-02-13,2026-02-12,803,722,Partially Delivered
PO001586,SUP006,HealthChain Partners,P020,WH001,2025-10-06,2025-10-25,2025-10-23,962,913,Partially Delivered
PO001587,SUP008,LifeCare Suppliers,P017,WH003,2026-06-23,2026-07-09,2026-07-08,4782,4542,Open
PO001588,SUP008,LifeCare Suppliers,P039,WH006,2026-05-14,2026-05-22,2026-05-21,4409,4409,Delivered
PO001589,SUP003,BioHealth Distribution,P022,WH007,2026-06-20,2026-07-05,2026-07-04,2316,2316,Open
PO001590,SUP003,BioHealth Distribution,P007,WH006,2026-02-18,2026-02-28,2026-02-26,4209,4209,Delivered
PO001591,SUP003,BioHealth Distribution,P045,WH004,2025-12-18,2025-12-27,2025-12-27,4466,4466,Delivered
PO001592,SUP001,MediSupply Europe,P028,WH010,2026-06-06,2026-06-26,2026-06-26,1001,1001,Delivered
PO001593,SUP005,Global Pharma Supply,P006,WH004,2025-08-25,2025-09-08,2025-09-22,2906,2906,Delivered
PO001594,SUP006,HealthChain Partners,P017,WH010,2026-05-03,2026-05-13,2026-05-12,288,288,Delivered
PO001595,SUP007,ColdMed Logistics,P002,WH007,2025-09-09,2025-09-25,2025-09-23,1158,868,Partially Delivered
PO001596,SUP006,HealthChain Partners,P037,WH007,2025-10-17,2025-10-20,2025-10-20,2377,2377,Delivered
PO001597,SUP006,HealthChain Partners,P008,WH001,2025-12-19,2025-12-23,2025-12-22,723,723,Delivered
PO001598,SUP007,ColdMed Logistics,P007,WH007,2026-02-08,2026-02-27,2026-02-26,4457,4234,Partially Delivered
PO001599,SUP003,BioHealth Distribution,P016,WH001,2025-07-08,2025-07-23,2025-07-23,4452,4452,Delivered
PO001600,SUP008,LifeCare Suppliers,P002,WH004,2025-10-19,2025-11-01,2025-10-30,4682,4682,Delivered
PO001601,SUP003,BioHealth Distribution,P022,WH001,2026-02-18,2026-03-10,2026-03-09,3483,3483,Delivered
PO001602,SUP004,EuroMeds,P043,WH005,2026-05-03,2026-05-20,2026-05-19,4342,4342,Delivered
PO001603,SUP001,MediSupply Europe,P049,WH009,2025-11-05,2025-11-10,2025-11-09,1542,1542,Delivered
PO001604,SUP004,EuroMeds,P007,WH004,2026-04-01,2026-04-20,2026-04-18,2588,2588,Delivered
PO001605,SUP002,PharmaLogistics,P026,WH010,2026-02-27,2026-03-12,2026-03-22,4605,4605,Delivered
PO001606,SUP006,HealthChain Partners,P034,WH009,2025-08-28,2025-09-03,2025-09-03,1050,945,Partially Delivered
PO001607,SUP001,MediSupply Europe,P039,WH004,2025-08-01,2025-08-14,2025-08-20,4827,4827,Delivered
PO001608,SUP005,Global Pharma Supply,P012,WH002,2026-02-03,2026-02-22,2026-02-20,797,797,Delivered
PO001609,SUP006,HealthChain Partners,P041,WH006,2025-12-15,2025-12-25,2025-12-24,1823,1823,Delivered
PO001610,SUP008,LifeCare Suppliers,P035,WH008,2026-04-16,2026-04-25,2026-04-23,4639,4639,Delivered
PO001611,SUP005,Global Pharma Supply,P002,WH007,2026-01-16,2026-01-29,2026-01-29,4733,3549,Partially Delivered
PO001612,SUP001,MediSupply Europe,P029,WH003,2026-05-14,2026-05-26,2026-05-25,4235,3811,Partially Delivered
PO001613,SUP007,ColdMed Logistics,P020,WH002,2025-08-06,2025-08-14,2025-08-12,3461,3461,Delivered
PO001614,SUP006,HealthChain Partners,P019,WH007,2026-02-04,2026-02-14,2026-02-13,140,140,Delivered
PO001615,SUP003,BioHealth Distribution,P037,WH006,2025-10-04,2025-10-11,2025-10-10,2032,2032,Delivered
PO001616,SUP001,MediSupply Europe,P045,WH003,2025-11-04,2025-11-19,2025-11-18,4580,4351,Partially Delivered
PO001617,SUP007,ColdMed Logistics,P026,WH002,2026-04-20,2026-05-10,2026-05-08,1220,1220,Delivered
PO001618,SUP002,PharmaLogistics,P037,WH006,2026-05-20,2026-05-27,2026-06-04,453,453,Delivered
PO001619,SUP002,PharmaLogistics,P013,WH010,2025-12-26,2026-01-15,2026-01-14,1458,1458,Delivered
PO001620,SUP006,HealthChain Partners,P023,WH005,2025-11-15,2025-11-29,2025-11-27,2986,2986,Delivered
PO001621,SUP008,LifeCare Suppliers,P025,WH002,2026-06-07,2026-06-26,2026-06-26,918,872,Partially Delivered
PO001622,SUP001,MediSupply Europe,P047,WH010,2026-02-10,2026-02-25,2026-02-23,2833,2833,Delivered
PO001623,SUP003,BioHealth Distribution,P023,WH003,2025-08-16,2025-08-23,2025-08-23,4605,4605,Delivered
PO001624,SUP005,Global Pharma Supply,P003,WH008,2025-10-06,2025-10-24,2025-10-23,4092,4092,Delivered
PO001625,SUP007,ColdMed Logistics,P014,WH008,2025-10-01,2025-10-10,2025-10-10,2925,2925,Delivered
PO001626,SUP005,Global Pharma Supply,P015,WH010,2025-10-04,2025-10-20,2025-10-18,173,173,Delivered
PO001627,SUP004,EuroMeds,P035,WH003,2026-04-29,2026-05-12,2026-05-11,685,650,Partially Delivered
PO001628,SUP001,MediSupply Europe,P014,WH003,2025-09-14,2025-09-17,2025-09-16,649,649,Delivered
PO001629,SUP006,HealthChain Partners,P044,WH008,2026-01-23,2026-02-03,2026-02-02,831,831,Delivered
PO001630,SUP007,ColdMed Logistics,P017,WH009,2026-02-28,2026-03-16,2026-03-16,4801,4801,Delivered
PO001631,SUP007,ColdMed Logistics,P006,WH006,2026-06-21,2026-06-27,2026-07-07,3462,3462,Open
PO001632,SUP003,BioHealth Distribution,P020,WH004,2026-02-26,2026-03-02,2026-02-28,1431,1431,Delivered
PO001633,SUP002,PharmaLogistics,P048,WH010,2025-07-15,2025-07-23,2025-07-23,3070,3070,Delivered
PO001634,SUP008,LifeCare Suppliers,P010,WH003,2025-12-13,2025-12-28,2025-12-28,1370,1233,Partially Delivered
PO001635,SUP001,MediSupply Europe,P014,WH003,2025-10-19,2025-11-06,2025-11-04,685,650,Partially Delivered
PO001636,SUP004,EuroMeds,P027,WH006,2025-10-15,2025-10-28,2025-10-26,3157,3157,Delivered
PO001637,SUP007,ColdMed Logistics,P004,WH002,2025-07-03,2025-07-18,2025-07-17,1939,1939,Delivered
PO001638,SUP003,BioHealth Distribution,P019,WH008,2026-01-01,2026-01-09,2026-01-14,322,322,Delivered
PO001639,SUP008,LifeCare Suppliers,P048,WH006,2025-09-17,2025-10-03,2025-10-03,2597,1947,Partially Delivered
PO001640,SUP007,ColdMed Logistics,P048,WH006,2026-03-19,2026-04-07,2026-04-06,1565,1408,Partially Delivered
PO001641,SUP005,Global Pharma Supply,P045,WH006,2026-04-10,2026-04-21,2026-04-21,4225,4225,Delivered
PO001642,SUP003,BioHealth Distribution,P002,WH006,2026-06-05,2026-06-13,2026-06-11,3764,3764,Delivered
PO001643,SUP003,BioHealth Distribution,P040,WH009,2026-03-22,2026-04-11,2026-04-11,3190,3190,Delivered
PO001644,SUP005,Global Pharma Supply,P027,WH007,2025-12-05,2025-12-19,2025-12-17,3301,3301,Delivered
PO001645,SUP008,LifeCare Suppliers,P047,WH001,2025-10-05,2025-10-19,2025-10-18,1829,1829,Delivered
PO001646,SUP003,BioHealth Distribution,P024,WH003,2025-11-17,2025-12-05,2025-12-05,4693,4693,Delivered
PO001647,SUP008,LifeCare Suppliers,P042,WH005,2026-06-08,2026-06-14,2026-06-13,1406,1335,Partially Delivered
PO001648,SUP006,HealthChain Partners,P004,WH002,2025-11-26,2025-12-02,2025-12-01,610,549,Partially Delivered
PO001649,SUP005,Global Pharma Supply,P002,WH003,2026-06-24,2026-07-11,2026-07-11,3398,3398,Open
PO001650,SUP002,PharmaLogistics,P046,WH010,2025-12-12,2025-12-15,2025-12-13,4247,4247,Delivered
PO001651,SUP003,BioHealth Distribution,P047,WH003,2025-08-20,2025-08-31,2025-08-30,1431,1431,Delivered
PO001652,SUP002,PharmaLogistics,P022,WH002,2026-06-16,2026-06-30,2026-06-30,2979,2979,Open
PO001653,SUP008,LifeCare Suppliers,P021,WH001,2025-07-23,2025-07-26,2025-08-08,2656,2656,Delivered
PO001654,SUP001,MediSupply Europe,P014,WH006,2025-10-11,2025-10-16,2025-10-14,4188,4188,Delivered
PO001655,SUP001,MediSupply Europe,P020,WH004,2025-09-30,2025-10-19,2025-10-21,4870,4383,Partially Delivered
PO001656,SUP005,Global Pharma Supply,P034,WH007,2025-12-22,2025-12-26,2025-12-24,2332,2332,Delivered
PO001657,SUP005,Global Pharma Supply,P020,WH005,2025-11-13,2025-11-30,2025-11-28,4156,4156,Delivered
PO001658,SUP007,ColdMed Logistics,P033,WH007,2026-06-13,2026-06-18,2026-06-17,1745,1745,Delivered
PO001659,SUP004,EuroMeds,P009,WH006,2025-11-17,2025-11-24,2025-12-01,2016,2016,Delivered
PO001660,SUP003,BioHealth Distribution,P046,WH009,2025-08-28,2025-09-14,2025-09-20,1911,1911,Delivered
PO001661,SUP001,MediSupply Europe,P042,WH008,2025-08-01,2025-08-12,2025-08-10,1493,1493,Delivered
PO001662,SUP008,LifeCare Suppliers,P038,WH006,2026-02-17,2026-03-05,2026-03-04,1427,1355,Partially Delivered
PO001663,SUP003,BioHealth Distribution,P013,WH008,2026-01-20,2026-01-29,2026-01-29,3878,3878,Delivered
PO001664,SUP002,PharmaLogistics,P013,WH009,2025-12-27,2026-01-14,2026-01-13,1966,1966,Delivered
PO001665,SUP004,EuroMeds,P040,WH010,2025-12-13,2025-12-29,2025-12-28,4139,4139,Delivered
PO001666,SUP004,EuroMeds,P005,WH009,2025-12-13,2025-12-18,2025-12-18,3741,3553,Partially Delivered
PO001667,SUP002,PharmaLogistics,P033,WH005,2026-02-14,2026-02-23,2026-02-23,4799,3599,Partially Delivered
PO001668,SUP001,MediSupply Europe,P049,WH010,2026-06-11,2026-06-21,2026-06-20,1326,1326,Delivered
PO001669,SUP006,HealthChain Partners,P050,WH001,2026-01-10,2026-01-27,2026-01-25,141,141,Delivered
PO001670,SUP004,EuroMeds,P046,WH008,2025-10-14,2025-10-18,2025-10-16,4954,4954,Delivered
PO001671,SUP002,PharmaLogistics,P001,WH005,2025-10-30,2025-11-05,2025-11-03,4399,4399,Delivered
PO001672,SUP006,HealthChain Partners,P027,WH004,2025-10-10,2025-10-16,2025-10-14,3340,2505,Partially Delivered
PO001673,SUP005,Global Pharma Supply,P039,WH006,2026-02-22,2026-03-07,2026-03-07,4513,4513,Delivered
PO001674,SUP002,PharmaLogistics,P006,WH007,2026-03-26,2026-03-29,2026-03-27,4361,4361,Delivered
PO001675,SUP001,MediSupply Europe,P004,WH009,2025-08-02,2025-08-17,2025-08-17,331,331,Delivered
PO001676,SUP008,LifeCare Suppliers,P040,WH008,2025-12-04,2025-12-10,2025-12-08,4030,4030,Delivered
PO001677,SUP003,BioHealth Distribution,P009,WH003,2026-02-24,2026-03-10,2026-03-09,533,533,Delivered
PO001678,SUP002,PharmaLogistics,P026,WH006,2026-02-13,2026-02-21,2026-02-20,2011,2011,Delivered
PO001679,SUP002,PharmaLogistics,P002,WH007,2026-02-08,2026-02-24,2026-02-22,3328,3328,Delivered
PO001680,SUP008,LifeCare Suppliers,P024,WH005,2026-06-21,2026-06-28,2026-06-27,427,427,Open
PO001681,SUP004,EuroMeds,P005,WH006,2026-06-21,2026-06-29,2026-06-29,181,181,Open
PO001682,SUP007,ColdMed Logistics,P001,WH007,2026-06-24,2026-06-30,2026-06-29,3315,3315,Open
PO001683,SUP003,BioHealth Distribution,P050,WH006,2025-07-22,2025-08-01,2025-08-01,4282,4282,Delivered
