sales_order_id,order_date,product_id,warehouse_id,customer_type,quantity_ordered,quantity_delivered,sales_amount
SO006372,2026-04-12,P004,WH001,Clinic,335,268,7244.04
SO006373,2025-11-06,P024,WH003,Clinic,338,338,1328.34
SO006374,2025-11-09,P030,WH002,Distributor,572,572,17011.28
SO006375,2025-07-30,P032,WH003,Clinic,391,312,25343.76
SO006376,2025-07-11,P049,WH003,Pharmacy,35,17,504.22
SO006377,2025-08-21,P020,WH003,Distributor,480,480,42955.2
SO006378,2025-12-20,P036,WH001,Pharmacy,60,57,5078.13
SO006379,2026-06-25,P013,WH003,Hospital,199,199,9563.94
SO006380,2025-07-26,P039,WH002,Distributor,398,398,4573.02
SO006381,2026-04-23,P004,WH009,Pharmacy,147,147,3973.41
SO006382,2026-05-06,P028,WH010,Clinic,440,418,38301.34
SO006383,2026-05-24,P040,WH008,Distributor,49,46,2731.94
SO006384,2025-08-30,P043,WH006,Clinic,412,329,16598.05
SO006385,2025-10-30,P007,WH007,Clinic,174,174,6761.64
SO006386,2026-02-18,P009,WH001,Pharmacy,213,213,12967.44
SO006387,2025-10-27,P022,WH007,Pharmacy,497,472,41120.64
SO006388,2025-07-06,P004,WH008,Clinic,350,175,4730.25
SO006389,2025-08-23,P036,WH008,Pharmacy,192,153,13630.77
SO006390,2025-08-08,P033,WH006,Clinic,349,349,11105.18
SO006391,2026-03-21,P006,WH007,Pharmacy,131,131,12117.5
SO006392,2026-04-12,P003,WH002,Hospital,187,187,6827.37
SO006393,2025-08-19,P035,WH004,Pharmacy,309,309,16686.0
SO006394,2025-06-27,P033,WH008,Pharmacy,334,334,10627.88
SO006395,2025-11-20,P007,WH004,Hospital,554,554,21528.44
SO006396,2025-08-25,P041,WH008,Hospital,39,37,3480.96
SO006397,2026-03-18,P035,WH010,Pharmacy,497,497,26838.0
SO006398,2026-02-28,P047,WH004,Pharmacy,516,516,34819.68
SO006399,2026-02-07,P003,WH009,Hospital,131,131,4782.81
SO006400,2025-11-14,P043,WH001,hospital,403,403,20331.35
SO006401,2025-10-15,P018,WH006,Pharmacy,177,177,11011.17
SO006402,2026-04-15,P003,WH001,Hospital,278,264,9638.64
SO006403,2025-08-19,P039,WH006,Pharmacy,64,64,735.36
SO006404,2025-08-25,P027,WH004,Distributor,497,497,45684.24
SO006405,2026-01-22,P009,WH008,Pharmacy,444,444,27030.72
SO006406,2025-10-11,P017,WH008,Pharmacy,96,91,432.25
SO006407,2026-04-24,P041,WH009,Pharmacy,63,63,5927.04
SO006408,2025-08-21,P042,WH007,Clinic,32,25,386.5
SO006409,2026-05-22,P045,WH008,Distributor,434,412,29260.24
SO006410,2025-10-22,P005,WH003,Clinic,264,264,6618.48
SO006411,2026-05-14,P046,WH010,Hospital,141,141,9442.77
SO006412,2026-02-28,P004,WH004,Pharmacy,21,10,270.3
SO006413,2025-07-13,P014,WH004,Pharmacy,420,420,8635.2
SO006414,2025-12-28,P029,WH006,Distributor,23,21,1709.4
SO006415,2026-04-18,P011,WH007,Hospital,25,25,1224.75
SO006416,2025-07-04,P022,WH009,Hospital,102,102,8886.24
SO006417,2025-10-03,P042,WH010,Hospital,405,405,6261.3
SO006418,2025-11-20,P005,WH006,Pharmacy,446,446,11181.22
SO006419,2025-12-19,P012,WH002,Clinic,280,280,15640.8
SO006420,2025-10-14,P021,WH010,Hospital,10,10,907.4
SO006421,2025-12-22,P015,WH010,Hospital,361,361,25028.13
SO006422,2025-11-12,P024,WH007,Hospital,85,68,267.24
SO006423,2026-04-27,P013,WH010,Clinic,143,143,6872.58
SO006424,2026-01-10,P032,WH009,Pharmacy,232,232,18845.36
SO006425,2026-02-15,P026,WH008,Pharmacy,131,124,5221.64
SO006426,2026-01-23,P040,WH004,Pharmacy,530,530,31476.7
SO006427,2025-09-28,P026,WH002,Pharmacy,317,317,13348.87
SO006428,2025-11-29,P036,WH008,Hospital,482,482,42941.38
SO006429,2026-06-20,P045,WH006,Hospital,88,83,5894.66
SO006430,2026-06-16,P030,WH008,Distributor,137,109,3241.66
SO006431,2025-12-09,P047,WH009,Clinic,419,419,28274.12
SO006432,2025-10-19,P009,WH003,Hospital,532,532,32388.16
SO006433,2026-04-24,P024,WH008,Clinic,72,72,282.96
SO006434,2025-12-29,P038,WH010,Clinic,420,420,23196.6
SO006435,2026-02-19,P018,WH008,Hospital,48,24,1493.04
SO006436,2025-10-08,P009,WH005,Pharmacy,148,148,9010.24
SO006437,2026-02-27,P022,WH006,Pharmacy,424,424,36938.88
SO006438,2026-05-10,P038,WH005,Pharmacy,596,596,32917.08
SO006439,2026-04-19,P021,WH006,Distributor,92,92,8348.08
SO006440,2025-10-08,P007,WH001,Hospital,489,464,18031.04
SO006441,2025-11-09,P012,WH010,Clinic,227,227,12680.22
SO006442,2025-10-18,P036,WH010,Clinic,180,180,16036.2
SO006443,2025-11-08,P011,WH010,Hospital,555,555,27189.45
SO006444,2025-11-15,P003,WH002,Pharmacy,568,284,10368.84
SO006445,2025-12-02,P027,WH008,Pharmacy,281,266,24450.72
SO006446,2025-07-21,P007,WH001,Clinic,172,137,5323.82
SO006447,2026-05-30,P002,WH009,Hospital,237,237,2644.92
SO006448,2025-06-27,P010,WH007,Hospital,352,352,26759.04
SO006449,2025-11-20,P003,WH001,Pharmacy,134,134,4892.34
SO006450,2025-07-25,P017,WH005,Pharmacy,313,297,1410.75
SO006451,2026-03-18,P043,WH002,Pharmacy,269,269,13571.05
SO006452,2026-04-30,P001,WH001,Hospital,69,69,3799.83
SO006453,2026-06-03,P034,WH001,Hospital,476,476,8653.68
SO006454,2025-11-12,P013,WH005,Distributor,499,499,23981.94
SO006455,2026-01-09,P014,WH004,Distributor,42,42,863.52
SO006456,2025-10-24,P017,WH005,Hospital,441,441,2094.75
SO006457,2025-08-07,P034,WH006,Clinic,575,575,10453.5
SO006458,2025-11-27,P017,WH001,Clinic,430,430,2042.5
SO006459,2025-06-29,P041,WH002,Clinic,145,145,13641.6
SO006460,2025-10-04,P025,WH002,Pharmacy,168,168,14846.16
SO006461,2026-06-06,P044,WH005,Pharmacy,44,44,3681.04
SO006462,2026-02-23,P030,WH010,Pharmacy,448,448,13323.52
SO006463,2026-03-22,P048,WH009,Distributor,162,162,5791.5
SO006464,2026-02-09,P036,WH007,Clinic,376,357,31805.13
SO006465,2025-07-24,P011,WH010,Pharmacy,375,375,18371.25
SO006466,2025-07-09,P021,WH004,Pharmacy,524,524,47547.76
SO006467,2026-03-26,P020,WH005,Hospital,30,28,2505.72
SO006468,2026-03-24,P029,WH007,Pharmacy,579,579,47130.6
SO006469,2026-06-03,P004,WH010,Pharmacy,301,301,8136.03
SO006470,2026-02-11,P034,WH009,Clinic,55,55,999.9
SO006471,2025-07-28,P042,WH010,Pharmacy,242,229,3540.34
SO006472,2026-02-14,P041,WH007,Pharmacy,403,382,35938.56
SO006473,2026-05-04,P017,WH002,Distributor,104,52,247.0
SO006474,2025-09-08,P012,WH004,Clinic,504,504,28153.44
SO006475,2026-03-07,P004,WH010,Pharmacy,579,579,15650.37
SO006476,2026-02-16,P041,WH004,Distributor,441,441,41489.28
SO006477,2025-09-22,P014,WH009,Distributor,540,540,11102.4
SO006478,2025-10-06,P004,WH008,Pharmacy,241,241,6514.23
SO006479,2026-04-10,P034,WH006,Pharmacy,409,409,7435.62
SO006480,2025-10-07,P018,WH008,Pharmacy,233,233,14494.93
SO006481,2026-04-20,P013,WH007,Distributor,79,79,3796.74
SO006482,2026-04-26,P010,WH008,Clinic,444,444,33752.88
SO006483,2025-06-29,P014,WH007,Pharmacy,339,322,6620.32
SO006484,2026-01-03,P009,WH002,Hospital,452,226,13758.88
SO006485,2025-09-20,P043,WH006,Hospital,231,231,11653.95
SO006486,2025-11-03,P020,WH004,Pharmacy,17,17,1521.33
SO006487,2026-02-11,P001,WH004,Hospital,102,81,4460.67
SO006488,2025-11-15,P044,WH010,Pharmacy,524,524,43837.84
SO006489,2026-03-30,P029,WH006,Pharmacy,444,222,18070.8
SO006490,2026-03-12,P017,WH008,Pharmacy,469,469,2227.75
SO006491,2026-05-17,P049,WH005,Distributor,454,454,13465.64
SO006492,2025-12-23,P008,WH003,Distributor,58,58,4930.58
SO006493,2025-12-21,P017,WH001,Distributor,152,152,722.0
SO006494,2026-06-18,P021,WH005,Distributor,388,388,35207.12
SO006495,2025-12-29,P025,WH003,Pharmacy,593,593,52403.41
SO006496,2025-12-23,P020,WH003,Clinic,113,113,10112.37
SO006497,2026-04-06,P025,WH004,Pharmacy,132,132,11664.84
SO006498,2026-01-01,P021,WH009,Clinic,40,38,3448.12
SO006499,2026-03-25,P013,WH004,Hospital,175,175,8410.5
SO006500,2026-03-03,P013,WH005,hospital,441,441,21194.46
SO006501,2026-01-18,P047,WH010,Pharmacy,406,203,13698.44
SO006502,2025-10-25,P050,WH005,Pharmacy,516,516,39922.92
SO006503,2025-09-17,P030,WH001,Hospital,137,137,4074.38
SO006504,2025-11-26,P013,WH007,Hospital,248,235,11294.1
SO006505,2026-01-26,P040,WH002,Clinic,563,534,31714.26
SO006506,2026-01-12,P007,WH006,Pharmacy,178,169,6567.34
SO006507,2026-02-04,P042,WH004,Hospital,259,259,4004.14
SO006508,2026-06-02,P012,WH005,Clinic,408,387,21617.82
SO006509,2025-12-09,P002,WH005,Pharmacy,419,419,4676.04
SO006510,2025-11-06,P014,WH004,Pharmacy,466,466,9580.96
SO006511,2026-06-23,P042,WH002,Clinic,108,108,1669.68
SO006512,2025-09-12,P017,WH008,Hospital,438,438,2080.5
SO006513,2026-01-05,P013,WH001,Pharmacy,301,301,14466.06
SO006514,2025-12-25,P001,WH009,Pharmacy,41,41,2257.87
SO006515,2025-10-19,P047,WH006,Pharmacy,204,204,13765.92
SO006516,2025-09-09,P001,WH004,Pharmacy,142,134,7379.38
SO006517,2025-09-14,P047,WH006,Pharmacy,325,308,20783.84
SO006518,2025-07-03,P026,WH009,Pharmacy,91,72,3031.92
SO006519,2026-03-07,P047,WH009,Pharmacy,385,385,25979.8
SO006520,2025-08-26,P046,WH003,Pharmacy,316,252,16876.44
SO006521,2025-07-12,P013,WH008,Clinic,472,472,22684.32
SO006522,2025-07-23,P034,WH001,Pharmacy,226,214,3890.52
SO006523,2026-02-17,P040,WH009,Hospital,464,464,27556.96
SO006524,2025-12-22,P009,WH007,Pharmacy,287,287,17472.56
SO006525,2026-05-29,P019,WH010,Hospital,225,225,4248.0
SO006526,2026-01-20,P023,WH007,Pharmacy,44,44,1616.56
SO006527,2025-11-04,P041,WH006,Pharmacy,543,543,51085.44
SO006528,2025-09-22,P028,WH001,Distributor,395,395,36193.85
SO006529,2026-03-17,P030,WH002,Hospital,259,259,7702.66
SO006530,2025-11-14,P007,WH003,Pharmacy,419,419,16282.34
SO006531,2025-09-25,P014,WH001,Pharmacy,400,400,8224.0
SO006532,2025-08-08,P002,WH005,Hospital,220,220,2455.2
SO006533,2025-11-07,P012,WH005,Hospital,348,348,19439.28
SO006534,2025-07-20,P043,WH006,Pharmacy,248,248,12511.6
SO006535,2025-09-26,P049,WH007,Hospital,474,450,13347.0
SO006536,2025-06-27,P002,WH010,Pharmacy,339,339,3783.24
SO006537,2026-03-06,P028,WH009,Hospital,301,301,27580.63
SO006538,2026-02-08,P028,WH007,Clinic,252,252,23090.76
SO006539,2025-11-23,P012,WH006,Pharmacy,315,299,16702.14
SO006540,2025-08-17,P030,WH009,Hospital,262,262,7791.88
SO006541,2025-09-26,P047,WH002,Pharmacy,443,443,29893.64
SO006542,2025-08-03,P040,WH006,Pharmacy,45,45,2672.55
SO006543,2025-07-13,P040,WH005,Distributor,590,560,33258.4
SO006544,2025-12-25,P022,WH006,Pharmacy,268,254,22128.48
SO006545,2025-08-19,P018,WH010,Hospital,202,191,11882.11
SO006546,2025-12-15,P014,WH001,Pharmacy,506,480,9868.8
SO006547,2025-09-21,P025,WH005,Pharmacy,319,303,26776.11
SO006548,2025-09-28,P010,WH008,Hospital,189,179,13607.58
SO006549,2025-08-31,P036,WH003,Hospital,31,29,2583.61
SO006550,2026-04-16,P048,WH003,Clinic,42,42,1501.5
SO006551,2025-12-13,P048,WH007,Hospital,414,331,11833.25
SO006552,2025-09-30,P049,WH007,Hospital,138,138,4093.08
SO006553,2025-07-31,P009,WH002,Clinic,141,141,8584.08
SO006554,2025-10-30,P011,WH008,Hospital,143,114,5584.86
SO006555,2026-03-11,P027,WH005,Distributor,549,549,50464.08
SO006556,2025-09-08,P013,WH009,Hospital,469,445,21386.7
SO006557,2025-08-31,P001,WH001,Pharmacy,480,480,26433.6
SO006558,2026-03-19,P039,WH004,Pharmacy,244,244,2803.56
SO006559,2026-04-07,P011,WH008,Hospital,21,21,1028.79
SO006560,2025-09-30,P003,WH009,Pharmacy,115,115,4198.65
SO006561,2025-07-13,P002,WH009,Pharmacy,185,185,2064.6
SO006562,2026-06-10,P046,WH010,Pharmacy,195,195,13059.15
SO006563,2025-12-16,P042,WH001,Clinic,298,298,4607.08
SO006564,2025-11-27,P024,WH001,Pharmacy,158,158,620.94
SO006565,2025-07-09,P020,WH007,Pharmacy,114,114,10201.86
SO006566,2026-02-21,P049,WH006,Clinic,258,258,7652.28
SO006567,2025-08-21,P040,WH007,Pharmacy,323,323,19182.97
SO006568,2026-02-21,P015,WH008,Clinic,59,59,4090.47
SO006569,2026-02-17,P006,WH006,Hospital,361,361,33392.5
SO006570,2026-02-02,P020,WH010,Hospital,10,10,894.9
SO006571,2025-10-14,P022,WH010,Pharmacy,553,553,48177.36
SO006572,2026-06-04,P002,WH010,Pharmacy,204,204,2276.64
SO006573,2025-11-25,P015,WH007,Pharmacy,106,106,7348.98
SO006574,2026-02-18,P048,WH007,Clinic,394,374,13370.5
SO006575,2026-06-15,P034,WH007,Distributor,545,545,9908.1
SO006576,2026-02-06,P046,WH002,Hospital,156,156,10447.32
SO006577,2025-10-02,P031,WH003,Hospital,105,105,4002.6
SO006578,2026-05-01,P030,WH010,Distributor,437,437,12996.38
SO006579,2026-04-02,P028,WH009,Clinic,399,319,29229.97
SO006580,2025-09-26,P033,WH001,Hospital,218,218,6936.76
SO006581,2026-03-16,P041,WH008,Pharmacy,21,21,1975.68
SO006582,2025-07-23,P049,WH007,Pharmacy,112,112,3321.92
SO006583,2025-07-12,P021,WH006,Pharmacy,201,190,17240.6
SO006584,2026-02-04,P046,WH001,Pharmacy,75,75,5022.75
SO006585,2025-07-28,P023,WH009,Pharmacy,413,413,15173.62
SO006586,2025-08-02,P042,WH002,Distributor,440,440,6802.4
SO006587,2026-01-02,P013,WH010,Hospital,560,532,25567.92
SO006588,2026-02-14,P045,WH005,Hospital,320,320,22726.4
SO006589,2025-07-18,P026,WH009,hospital,66,33,1389.63
SO006590,2025-10-06,P019,WH008,Pharmacy,316,316,5966.08
SO006591,2026-01-31,P027,WH010,Pharmacy,585,468,43018.56
SO006592,2026-06-15,P040,WH004,Hospital,361,361,21439.79
SO006593,2025-08-03,P007,WH008,Pharmacy,99,99,3847.14
SO006594,2026-05-03,P025,WH009,Pharmacy,213,213,18822.81
SO006595,2025-11-09,P049,WH005,Pharmacy,210,210,6228.6
SO006596,2026-02-25,P040,WH001,Pharmacy,483,483,28685.37
SO006597,2025-07-13,P036,WH006,Pharmacy,270,256,22807.04
SO006598,2025-11-06,P007,WH004,Pharmacy,210,210,8160.6
SO006599,2026-01-16,P020,WH006,Clinic,503,503,45013.47
SO006600,2026-04-06,P024,WH001,Hospital,363,363,1426.59
SO006601,2026-05-11,P028,WH004,Hospital,547,437,40042.31
SO006602,2025-06-28,P049,WH005,Hospital,322,322,9550.52
SO006603,2025-09-09,P005,WH006,Hospital,264,250,6267.5
SO006604,2026-01-18,P036,WH005,Hospital,455,432,38486.88
SO006605,2025-12-30,P031,WH002,Distributor,108,108,4116.96
SO006606,2025-06-30,P033,WH003,Pharmacy,458,366,11646.12
SO006607,2025-12-01,P024,WH005,Clinic,77,38,149.34
SO006608,2026-05-18,P010,WH007,Distributor,542,514,39074.28
SO006609,2025-11-25,P038,WH004,Pharmacy,105,105,5799.15
SO006610,2025-07-10,P044,WH006,Pharmacy,354,354,29615.64
SO006611,2026-01-24,P049,WH009,Pharmacy,336,336,9965.76
SO006612,2025-07-24,P005,WH010,Clinic,438,438,10980.66
SO006613,2025-09-07,P031,WH007,Pharmacy,352,352,13418.24
SO006614,2026-01-12,P009,WH003,Hospital,38,38,2313.44
SO006615,2025-09-28,P032,WH005,Clinic,130,130,10559.9
SO006616,2026-06-03,P041,WH009,Pharmacy,158,158,14864.64
SO006617,2026-03-04,P005,WH005,Pharmacy,490,392,9827.44
SO006618,2025-07-11,P027,WH003,Distributor,292,146,13420.32
SO006619,2025-10-10,P028,WH008,Clinic,561,280,25656.4
SO006620,2025-08-25,P043,WH007,Hospital,424,402,20280.9
SO006621,2025-06-28,P012,WH005,Pharmacy,273,259,14467.74
SO006622,2025-11-13,P005,WH005,Clinic,172,137,3434.59
SO006623,2026-03-17,P008,WH001,Distributor,340,340,28903.4
SO006624,2026-02-16,P017,WH008,Hospital,116,116,551.0
SO006625,2025-10-06,P008,WH006,Pharmacy,125,125,10626.25
SO006626,2026-06-15,P034,WH005,Hospital,423,423,7690.14
SO006627,2025-08-09,P023,WH007,Pharmacy,279,279,10250.46
SO006628,2025-12-28,P018,WH002,Pharmacy,464,232,14432.72
SO006629,2025-07-13,P010,WH003,Clinic,106,106,8058.12
SO006630,2026-01-17,P039,WH009,Pharmacy,11,11,126.39
SO006631,2026-03-05,P041,WH005,Pharmacy,183,173,16275.84
SO006632,2026-06-09,P044,WH006,Hospital,14,11,920.26
SO006633,2026-03-15,P044,WH008,Pharmacy,566,283,23675.78
SO006634,2025-12-23,P005,WH003,Pharmacy,566,537,13462.59
SO006635,2025-07-20,P043,WH001,Pharmacy,389,389,19625.05
SO006636,2026-03-26,P017,WH004,Hospital,563,534,2536.5
SO006637,2025-08-30,P047,WH002,Pharmacy,395,375,25305.0
SO006638,2026-02-04,P011,WH009,Hospital,481,481,23564.19
SO006639,2026-02-04,P047,WH004,Pharmacy,162,162,10931.76
SO006640,2025-08-30,P048,WH009,Pharmacy,415,394,14085.5
SO006641,2026-03-19,P019,WH007,Clinic,348,348,6570.24
SO006642,2026-04-26,P021,WH007,Pharmacy,199,199,18057.26
SO006643,2026-04-04,P044,WH001,Hospital,199,99,8282.34
SO006644,2025-09-24,P003,WH002,Hospital,393,314,11464.14
SO006645,2026-01-11,P040,WH007,Pharmacy,194,184,10927.76
SO006646,2025-09-05,P043,WH005,Pharmacy,298,298,15034.1
SO006647,2026-02-18,P001,WH007,Clinic,264,250,13767.5
SO006648,2025-06-28,P024,WH003,Hospital,554,554,2177.22
SO006649,2026-04-21,P036,WH008,Pharmacy,321,321,28597.89
SO006650,2026-05-11,P006,WH004,Clinic,405,405,37462.5
SO006651,2025-08-21,P010,WH008,Pharmacy,260,130,9882.6
SO006652,2026-01-30,P047,WH006,Clinic,69,69,4656.12
SO006653,2025-10-20,P040,WH009,Pharmacy,330,330,19598.7
SO006654,2026-02-10,P046,WH006,Hospital,161,161,10782.17
SO006655,2026-03-24,P034,WH004,Clinic,78,74,1345.32
SO006656,2025-11-01,P024,WH003,Hospital,450,450,1768.5
SO006657,2025-09-16,P023,WH004,hospital,44,44,1616.56
SO006658,2025-08-11,P020,WH007,Hospital,182,182,16287.18
SO006659,2026-05-23,P038,WH008,Clinic,462,462,25516.26
SO006660,2025-09-04,P035,WH002,Hospital,169,135,7290.0
SO006661,2025-07-04,P034,WH009,Pharmacy,548,548,9962.64
SO006662,2025-10-12,P046,WH007,Pharmacy,524,524,35092.28
SO006663,2025-09-30,P050,WH007,Hospital,328,328,25377.36
SO006664,2025-07-07,P047,WH010,Clinic,389,389,26249.72
SO006665,2025-08-07,P036,WH004,Hospital,102,102,9087.18
SO006666,2026-05-11,P016,WH007,Clinic,95,95,2704.65
SO006667,2026-03-25,P023,WH002,Clinic,564,282,10360.68
SO006668,2025-12-27,P044,WH010,Pharmacy,132,132,11043.12
SO006669,2025-12-19,P049,WH003,Pharmacy,21,10,296.6
SO006670,2026-05-07,P001,WH002,Pharmacy,152,144,7930.08
SO006671,2025-12-03,P009,WH005,Hospital,134,107,6514.16
SO006672,2025-08-27,P012,WH001,Pharmacy,303,303,16925.58
SO006673,2025-07-29,P037,WH002,Hospital,327,327,21869.76
SO006674,2026-02-22,P017,WH006,Pharmacy,300,285,1353.75
SO006675,2025-11-27,P003,WH006,Clinic,249,249,9090.99
SO006676,2025-10-04,P038,WH008,Distributor,118,118,6517.14
SO006677,2026-02-12,P029,WH009,Pharmacy,281,281,22873.4
SO006678,2025-09-27,P031,WH009,Hospital,233,186,7090.32
SO006679,2025-09-22,P035,WH007,Clinic,73,69,3726.0
SO006680,2025-08-16,P038,WH010,Pharmacy,260,260,14359.8
SO006681,2025-08-31,P026,WH001,Pharmacy,322,322,13559.42
SO006682,2025-10-03,P013,WH004,Hospital,413,413,19848.78
SO006683,2025-09-02,P019,WH007,Hospital,240,240,4531.2
SO006684,2025-09-21,P032,WH002,Hospital,553,276,22419.48
SO006685,2025-11-25,P047,WH009,hospital,595,595,40150.6
SO006686,2026-04-26,P027,WH001,Distributor,409,409,37595.28
SO006687,2026-05-04,P039,WH009,Clinic,65,65,746.85
SO006688,2025-07-24,P013,WH007,Pharmacy,100,50,2403.0
SO006689,2025-06-27,P034,WH010,Pharmacy,308,308,5599.44
SO006690,2026-03-07,P019,WH006,Clinic,453,453,8552.64
SO006691,2025-10-01,P019,WH007,Hospital,571,571,10780.48
SO006692,2025-08-07,P003,WH002,Pharmacy,68,64,2336.64
SO006693,2026-03-12,P003,WH010,Pharmacy,93,93,3395.43
SO006694,2025-09-17,P026,WH002,Clinic,412,412,17349.32
SO006695,2026-01-10,P006,WH003,Pharmacy,117,117,10822.5
SO006696,2026-04-14,P013,WH006,Distributor,520,520,24991.2
SO006697,2025-11-03,P046,WH001,Hospital,371,371,24845.87
SO006698,2026-03-27,P038,WH004,Clinic,301,301,16624.23
SO006699,2026-04-03,P027,WH008,Pharmacy,398,378,34745.76
SO006700,2026-04-13,P041,WH008,Hospital,572,543,51085.44
SO006701,2026-04-04,P024,WH005,Hospital,36,28,110.04
SO006702,2025-10-25,P010,WH007,Pharmacy,580,580,44091.6
SO006703,2025-11-11,P016,WH005,Hospital,319,319,9081.93
SO006704,2026-04-05,P023,WH004,Hospital,461,461,16937.14
SO006705,2026-06-12,P047,WH006,Pharmacy,24,19,1282.12
SO006706,2025-08-30,P012,WH008,Clinic,294,279,15584.94
SO006707,2025-12-28,P028,WH010,Clinic,210,168,15393.84
SO006708,2025-07-24,P013,WH001,Pharmacy,202,202,9708.12
SO006709,2025-10-07,P018,WH003,Clinic,528,528,32846.88
SO006710,2026-04-10,P002,WH004,Hospital,171,171,1908.36
SO006711,2025-11-10,P046,WH005,Hospital,504,504,33752.88
SO006712,2025-11-06,P017,WH001,Pharmacy,275,261,1239.75
SO006713,2026-05-28,P023,WH009,Pharmacy,79,79,2902.46
SO006714,2026-01-23,P023,WH008,hospital,213,213,7825.62
SO006715,2025-08-26,P001,WH002,Pharmacy,368,294,16190.58
SO006716,2025-12-24,P043,WH005,Pharmacy,87,87,4389.15
SO006717,2025-07-05,P014,WH009,Pharmacy,404,404,8306.24
SO006718,2025-10-15,P012,WH003,Hospital,229,229,12791.94
SO006719,2026-01-09,P014,WH005,Hospital,62,62,1274.72
SO006720,2026-04-07,P049,WH009,Distributor,566,566,16787.56
SO006721,2025-09-14,P044,WH006,Pharmacy,108,108,9035.28
SO006722,2025-11-29,P038,WH005,Pharmacy,32,16,883.68
SO006723,2025-10-11,P041,WH008,Hospital,89,89,8373.12
SO006724,2026-05-21,P044,WH005,Pharmacy,511,485,40575.1
SO006725,2025-09-14,P049,WH009,Hospital,581,581,17232.46
SO006726,2026-05-04,P016,WH003,Pharmacy,30,28,797.16
SO006727,2025-11-27,P034,WH001,Hospital,580,580,10544.4
SO006728,2025-07-20,P018,WH004,Hospital,177,177,11011.17
SO006729,2026-03-19,P048,WH007,Hospital,266,266,9509.5
SO006730,2026-04-03,P010,WH003,Pharmacy,238,190,14443.8
SO006731,2025-11-26,P019,WH010,hospital,25,25,472.0
SO006732,2025-10-06,P030,WH008,Clinic,298,298,8862.52
SO006733,2026-04-02,P004,WH002,Pharmacy,31,31,837.93
SO006734,2026-04-25,P007,WH009,Clinic,204,204,7927.44
SO006735,2025-12-17,P016,WH003,Pharmacy,468,468,13323.96
SO006736,2026-03-26,P037,WH006,Hospital,564,564,37720.32
SO006737,2025-10-17,P005,WH007,Pharmacy,72,68,1704.76
SO006738,2026-02-09,P039,WH005,Hospital,373,373,4285.77
SO006739,2026-05-09,P049,WH010,hospital,546,518,15363.88
SO006740,2026-02-26,P033,WH005,Hospital,303,303,9641.46
SO006741,2026-05-19,P035,WH001,Distributor,591,591,31914.0
SO006742,2026-05-24,P048,WH004,Clinic,479,479,17124.25
SO006743,2025-07-04,P034,WH001,Clinic,403,403,7326.54
SO006744,2025-10-04,P033,WH009,Hospital,448,224,7127.68
SO006745,2026-06-18,P039,WH009,Pharmacy,518,518,5951.82
SO006746,2025-12-21,P010,WH005,Pharmacy,504,504,38314.08
SO006747,2026-03-23,P003,WH005,Pharmacy,368,368,13435.68
SO006748,2026-02-14,P050,WH005,Hospital,349,349,27002.13
SO006749,2026-01-15,P029,WH007,Hospital,369,369,30036.6
SO006750,2026-02-08,P035,WH006,Pharmacy,471,471,25434.0
SO006751,2025-09-02,P031,WH002,Hospital,322,322,12274.64
SO006752,2026-04-08,P039,WH010,Pharmacy,391,391,4492.59
SO006753,2026-03-28,P015,WH003,Pharmacy,221,221,15321.93
SO006754,2025-10-14,P001,WH005,Pharmacy,25,23,1266.61
SO006755,2026-01-30,P019,WH007,Hospital,77,73,1378.24
SO006756,2025-12-30,P037,WH002,Distributor,331,314,21000.32
SO006757,2025-10-13,P027,WH004,Pharmacy,312,312,28679.04
SO006758,2025-11-21,P021,WH001,Hospital,209,209,18964.66
SO006759,2025-10-03,P007,WH007,Clinic,121,121,4702.06
SO006760,2025-08-14,P043,WH002,Pharmacy,337,337,17001.65
SO006761,2026-04-09,P033,WH008,Distributor,372,372,11837.04
SO006762,2026-01-11,P002,WH010,Pharmacy,433,433,4832.28
SO006763,2026-03-15,P014,WH001,Distributor,569,540,11102.4
SO006764,2025-08-27,P042,WH002,Pharmacy,336,336,5194.56
SO006765,2025-07-24,P003,WH008,Hospital,283,268,9784.68
SO006766,2025-09-16,P014,WH005,Clinic,546,546,11225.76
SO006767,2025-07-17,P005,WH005,Pharmacy,588,294,7370.58
SO006768,2025-11-24,P017,WH007,Pharmacy,98,98,465.5
SO006769,2026-04-13,P039,WH004,Pharmacy,414,414,4756.86
SO006770,2025-11-14,P001,WH009,hospital,104,104,5727.28
SO006771,2025-07-26,P043,WH003,Hospital,314,251,12662.95
SO006772,2025-09-08,P028,WH008,Clinic,435,435,39859.05
SO006773,2025-07-19,P038,WH003,Pharmacy,317,317,17507.91
SO006774,2026-04-18,P048,WH008,Pharmacy,329,312,11154.0
SO006775,2025-06-29,P014,WH001,Pharmacy,124,62,1274.72
SO006776,2025-12-19,P017,WH010,Pharmacy,134,134,636.5
SO006777,2026-03-13,P015,WH010,Distributor,439,439,30435.87
SO006778,2026-04-18,P046,WH007,Pharmacy,52,52,3482.44
SO006779,2026-06-17,P007,WH001,Pharmacy,394,394,15310.84
SO006780,2025-11-25,P042,WH002,Pharmacy,98,98,1515.08
SO006781,2026-06-22,P007,WH001,Pharmacy,69,69,2681.34
SO006782,2026-05-30,P047,WH010,Pharmacy,308,308,20783.84
SO006783,2025-08-16,P024,WH003,Pharmacy,593,593,2330.49
